430.000000 	 0.000000 	 10.000000 	 12.197541
440.000000 	 0.000000 	 10.000000 	 12.154945
450.000000 	 0.000000 	 10.000000 	 12.113174
460.000000 	 0.000000 	 10.000000 	 12.072213
470.000000 	 0.000000 	 10.000000 	 12.032046
480.000000 	 0.000000 	 10.000000 	 11.992659
490.000000 	 0.000000 	 10.000000 	 11.954034
500.000000 	 0.000000 	 10.000000 	 11.916158
510.000000 	 0.000000 	 10.000000 	 11.879016
520.000000 	 0.000000 	 10.000000 	 11.842594
530.000000 	 0.000000 	 10.000000 	 11.806878
540.000000 	 0.000000 	 10.000000 	 11.771854
550.000000 	 0.000000 	 10.000000 	 11.737511
560.000000 	 0.000000 	 10.000000 	 11.703832
570.000000 	 0.000000 	 10.000000 	 11.670805
580.000000 	 0.000000 	 10.000000 	 11.638418
590.000000 	 0.000000 	 10.000000 	 11.606660
600.000000 	 0.000000 	 10.000000 	 11.575517
610.000000 	 0.000000 	 10.000000 	 11.544978
620.000000 	 0.000000 	 10.000000 	 11.515031
630.000000 	 0.000000 	 10.000000 	 11.485664
640.000000 	 0.000000 	 10.000000 	 11.456866
650.000000 	 0.000000 	 10.000000 	 11.428628
660.000000 	 0.000000 	 10.000000 	 11.400937
670.000000 	 0.000000 	 10.000000 	 11.373781
680.000000 	 0.000000 	 10.000000 	 11.347153
690.000000 	 0.000000 	 10.000000 	 11.321040
700.000000 	 0.000000 	 10.000000 	 11.295434
710.000000 	 0.000000 	 10.000000 	 11.270325
720.000000 	 0.000000 	 10.000000 	 11.245701
730.000000 	 0.000000 	 10.000000 	 11.221555
740.000000 	 0.000000 	 10.000000 	 11.197877
750.000000 	 0.000000 	 10.000000 	 11.174658
760.000000 	 0.000000 	 10.000000 	 11.151889
770.000000 	 0.000000 	 10.000000 	 11.129561
780.000000 	 0.000000 	 10.000000 	 11.107666
790.000000 	 0.000000 	 10.000000 	 11.086196
800.000000 	 0.000000 	 10.000000 	 11.065142
810.000000 	 0.000000 	 10.000000 	 11.044496
820.000000 	 0.000000 	 10.000000 	 11.024250
830.000000 	 0.000000 	 10.000000 	 11.004396
840.000000 	 0.000000 	 10.000000 	 10.984928
850.000000 	 0.000000 	 10.000000 	 10.965837
860.000000 	 0.000000 	 10.000000 	 10.947115
870.000000 	 0.000000 	 10.000000 	 10.928757
880.000000 	 0.000000 	 10.000000 	 10.910754
890.000000 	 0.000000 	 10.000000 	 10.893101
900.000000 	 0.000000 	 10.000000 	 10.875790
910.000000 	 0.000000 	 10.000000 	 10.858814
920.000000 	 0.000000 	 10.000000 	 10.842168
930.000000 	 0.000000 	 10.000000 	 10.825844
940.000000 	 0.000000 	 10.000000 	 10.809835
950.000000 	 0.000000 	 10.000000 	 10.794138
960.000000 	 0.000000 	 10.000000 	 10.778745
970.000000 	 0.000000 	 10.000000 	 10.763650
980.000000 	 0.000000 	 10.000000 	 10.748847
990.000000 	 0.000000 	 10.000000 	 10.734332
1000.000000 	 0.000000 	 10.000000 	 10.720098
1010.000000 	 0.000000 	 10.000000 	 10.706141
1020.000000 	 0.000000 	 10.000000 	 10.692452
1030.000000 	 0.000000 	 10.000000 	 10.679030
1040.000000 	 0.000000 	 10.000000 	 10.665869
1050.000000 	 0.000000 	 10.000000 	 10.652962
1060.000000 	 0.000000 	 10.000000 	 10.640306
1070.000000 	 0.000000 	 10.000000 	 10.627894
1080.000000 	 0.000000 	 10.000000 	 10.615724
1090.000000 	 0.000000 	 10.000000 	 10.603788
1100.000000 	 0.000000 	 10.000000 	 10.592086
1110.000000 	 0.000000 	 10.000000 	 10.580609
1120.000000 	 0.000000 	 10.000000 	 10.569355
1130.000000 	 0.000000 	 10.000000 	 10.558319
1140.000000 	 0.000000 	 10.000000 	 10.547497
1150.000000 	 0.000000 	 10.000000 	 10.536884
1160.000000 	 0.000000 	 10.000000 	 10.526478
1170.000000 	 0.000000 	 10.000000 	 10.516273
1180.000000 	 0.000000 	 10.000000 	 10.506266
